SPXT,S5UTIL,S5TELS,S5RLST,S5MATR,S5INFT,S5INDU,S5HLTH,S5FINL,S5ENRS,S5CONS,S5COND,RUTPINTR,RUMRINTR,RUMCINTR,RU20VATR,RU20INTR,RU20GRTR,RU10VATR,RU10GRTR,NDUEEGF,NDDUWXUS,NDDUUK,NDDUPXJ,NDDUNA,NDDUJN,NDDUE15X,LMBITR,LG30TRUU,LBUSTRUU,BCOMTR
2271.29,171.1,135.81,137.25,248.45,418.66,325.52,414.85,208.69,567.43,324.84,325.4383,2975.8592,1206.8268,6454.68,5927.12,3781.33,3262.313,730.327,537.8766,448.638,4404.866,4892.443,4621.583,3607.783,4023,4859.959,888.9543,858.3435,1688.7,320.489
2274.42,171.43,134.79,137.9,249.35,420.71,327.22,415.97,207.54,566.42,326.74,324.4866,2980.281,1213.127,6468.1,5952.1,3797.6,3276.629,729.529,540.2792,446.751,4374.898,4839.634,4612.162,3609.616,4072.478,4787.252,888.9363,856.9365,1690.88,319.0683
2298.31,172.03,134.78,139.71,253.05,426.64,330.54,415.68,210.81,574.11,328.82,328.8142,3010.6966,1234.641,6539.74,6046.25,3855.74,3325.155,736.953,546.1002,449.378,4397.474,4882.712,4640.731,3646.895,4035.838,4827.164,888.4559,858.9522,1686.98,323.8227
2282.32,171.44,134.36,139.03,251.34,424.64,326.65,414,208.06,570.15,327.71,326.7867,2991.9907,1227.8354,6486.97,6002.26,3830.914,3306.486,730.562,543.4304,448.052,4367.145,4853.018,4671.771,3621.317,4084.725,4733.505,889.9316,858.7032,1697.03,323.2981
2241.07,169.53,132.83,136.4,246.18,417.01,320.65,408.18,202.22,558.5,325.31,320.3661,2939.9004,1204.6026,6343.15,5880.49,3745.414,3226.089,715.721,533.9554,440.035,4263.294,4754.581,4571.987,3554.73,4075.021,4554.447,892.0323,853.9775,1701.98,321.6306
2231.15,170.31,132.63,136.9,245.35,413.15,317.36,408.39,201.65,556.77,324.18,319.0295,2926.5287,1201.0887,6316.31,5866.81,3728.735,3204.957,713.532,530.8349,431.745,4233.489,4712.4,4476.972,3541.477,4057.764,4526.576,894.4564,852.3257,1702.57,325.5896
2238.29,169.91,132.47,135.56,247.38,414.24,318.54,409.53,201.98,560.58,324.28,320.6689,2936.7734,1214.6871,6336.23,5909.04,3761.498,3238.156,715.625,532.8821,438.235,4304.981,4794.154,4548.205,3557.93,4096.489,4619.606,894.9736,855.1663,1704.59,331.0047
2223.29,169.15,131.51,134.26,245.14,410.31,315.45,409.07,200.42,557.8,322.81,318.2338,2920.3417,1195.8989,6265.36,5813.81,3700.14,3184.709,711.141,528.4264,437.331,4272.969,4756.24,4522.399,3533.595,4069.727,4578.997,895.2311,855.4803,1701.31,328.3992
2235.65,169.41,131,135.77,247.49,416.68,315.62,407.11,199.93,570.84,323.6,318.4794,2935.9192,1202.8708,6311.74,5847.54,3724.74,3208.548,712.646,533.624,437.408,4262.196,4752.189,4480.918,3554.859,4087.148,4548.487,895.2781,855.5999,1702.38,330.7663
2217.55,167.81,129.95,134.61,244.58,415.33,312.09,403.88,197.17,568.3,321.56,315.0948,2914.6102,1183.6369,6233.18,5751.89,3667.245,3161.942,705.275,529.6973,432.418,4193.341,4649.052,4453.386,3524.298,4084.307,4432.378,895.7028,853.9921,1701.23,329.7604
2253.71,169.18,130.98,137.04,248,426.53,316.07,407.56,199.85,577.87,326.3,321.3286,2961.2115,1208.4559,6345.59,5868.92,3751.174,3242.231,714.49,540.3656,435.065,4250.51,4722.084,4494.971,3583.146,4062.695,4529.812,895.8464,855.8227,1703.27,331.7279
2252.52,170.16,130.93,137.72,247.94,424.7,316.84,406.12,202,575.99,325.03,319.4749,2960.3905,1203.9138,6337.47,5864.82,3740.93,3226.908,716.338,538.3587,438.164,4302.449,4767.241,4574.868,3583.033,4103.262,4599.062,896.2026,856.8617,1701.02,330.7351
2283.23,172.78,131.52,139.2,250.82,426.95,321.5,412.19,207,587.34,327.23,323.1952,3001.9286,1217.9181,6407.35,5949.19,3781.071,3249.925,728.259,543.5316,440.766,4372.717,4852.979,4612.271,3629.729,4119.955,4718.474,895.893,860.4844,1697.61,328.7839
2285.34,171.81,130.89,139.85,249.73,431.93,318.38,411.6,206.45,590.09,326.71,324.4908,3004.7321,1214.0545,6422.77,5934.35,3783.58,3262.257,727.709,545.4454,444.627,4400.097,4884.935,4669.222,3632.941,4171.594,4735.705,896.2654,862.337,1701.41,332.2402
2272.47,172.27,129.11,138.12,249.11,431.3,317.93,407.19,204.71,587.27,323.45,322.4953,2988.3671,1197.2261,6374.6,5864.74,3736.75,3219.798,722.541,542.6912,442.704,4375.011,4868.429,4612.633,3614.053,4134.063,4712.223,896.6158,862.4039,1698.52,330.8704
2263.15,171.64,129.31,138.31,246.51,433.1,311.75,403.93,204.36,584.29,322.61,321.8873,2977.6206,1186.2631,6338.91,5828.84,3707.277,3188.801,719.476,540.4279,446.01,4401.214,4904.393,4681.717,3598.478,4170,4738.156,896.7386,864.5609,1702.27,333.3431
2217.29,171.04,128.8,134.56,240.83,420.34,303.34,396.96,199.6,573.62,319.25,316.2033,2920.2239,1153.637,6178.27,5675.39,3598.395,3085.545,705.531,528.0775,443.117,4338.658,4831.183,4688.167,3523.032,4143.589,4645.201,896.5828,863.0784,1699.78,331.7438
2210.33,169.82,125.91,134.44,240.32,420.85,300.7,396.39,199.69,569.6,319.32,314.5824,2912.5381,1158.4761,6149.31,5671.22,3593.388,3079.239,702.747,526.7223,441.783,4310.689,4842.904,4639.421,3513.711,4100.174,4602.156,896.7314,862.0215,1702.4,329.7805
2196.08,168.15,125.38,134.67,237.59,417.35,299.25,394.71,199.18,563.02,317.34,313.2105,2891.682,1156.4242,6129.84,5654.76,3582.991,3070.357,698.221,523.8443,438.886,4293.9,4820.319,4599.827,3489.256,4099.298,4597.25,897.8156,863.2513,1712.53,327.2924
2187,168.65,126.53,131.97,236.77,416.69,297.71,387.95,198.52,562.54,316.26,311.4243,2884.6977,1156.4016,6080.23,5628.94,3564.209,3052.197,695.603,521.4712,442.733,4254.086,4740.32,4661.479,3474.319,4178.046,4474.148,899.575,862.5076,1717.03,326.6307
2131.1,165.94,124.16,128.16,229.83,407.29,287.47,379.01,193.02,547.49,312.19,300.01,2814.1395,1122.825,5894.13,5453.63,3448.097,2948.42,677.303,507.7382,434.797,4181.624,4706.063,4566.93,3387.491,4113.632,4375.571,903.1789,860.4406,1725.03,328.5712
2142.56,165.74,125.38,127.59,230.82,412.33,289.68,379.44,194.03,544.4,313.92,302.0025,2829.1307,1132.5623,5928.58,5487.2,3474.208,2974.91,679.565,511.6062,425.5,4120.281,4644.803,4433.572,3404.108,4045.07,4313.359,907.2424,858.921,1726.04,325.2589
2040.2,160.38,121.27,121.27,215.5,393.9,274.14,364.92,183.98,507.44,304.34,287.369,2697.8966,1069.2826,5585.02,5187.69,3267.776,2783.842,646.171,485.7182,414.163,3965.599,4462.237,4346.21,3240.879,3933.476,4114.168,910.2669,853.6135,1733.98,316.1958
2039.04,161.78,121.74,118.93,215.01,391.61,274.33,367.78,180.79,506.81,309.29,287.7629,2699.4152,1051.4635,5526.91,5102.73,3213.093,2736.259,643.805,484.8546,401.843,3877.939,4358.256,4136.063,3229.651,3837.899,4066.191,910.8205,847.7913,1724.6,313.8997
1903.47,152.93,115.22,108.85,199.35,368.97,255.49,348.46,162.74,464.88,297.47,268.5714,2526.5156,961.0938,5088.18,4651.54,2926.993,2490.913,596.752,453.7491,382.231,3741.821,4192.688,3994.035,3018.901,3792.039,3894.946,910.6515,834.2381,1732.23,307.691
1993.76,157.85,120.24,118.76,211.13,385.76,267.27,361.56,176.1,486.39,304.08,281.536,2642.3274,1025.3741,5385.61,4973.02,3130.368,2664.916,627.899,475.0447,373.895,3776.017,4247.548,3958.627,3160.272,3744.847,3961.876,910.4956,827.8504,1740.96,307.2372
1906.53,154.61,116.95,115.22,204.18,370.13,254.16,346.38,163.58,468,293.02,269.2197,2524.7425,962.5434,5188.54,4692.57,2968.879,2540.331,599.55,456.4159,378.701,3715.905,4103.808,4043.505,3041.268,3810.751,3792.12,913.8581,825.6173,1746.19,311.1459
1995.14,161.14,119.89,121.17,214.16,386.67,265.69,362.54,173.83,492.2,302.03,281.379,2640.4265,1004.9312,5449.63,4939.33,3129.955,2682.383,629.9,476.3909,382.286,3782.94,4250.963,4048.509,3176.648,3760.172,3902.7,912.7802,819.3131,1733.56,316.1975
2005.67,160.15,119.31,120.97,215.5,388.92,270.52,365.38,171.75,495.53,305.03,284.7153,2653.7305,1000.5151,5484.03,4924.51,3137.405,2703.107,630.515,481.0611,382.437,3855.311,4395.111,4095.192,3191.914,3746.482,4028.415,912.4807,822.6725,1740.21,315.6769
2049.51,165.72,122.1,124.86,218.8,395.71,275.27,372.08,177.31,512.34,309.42,288.8101,2709.4409,1030.5712,5626.71,5083.56,3232.56,2779.863,647.834,489.5416,391.637,3928.493,4454.965,4239.407,3260.981,3797.132,4107.219,912.8556,829.7935,1736.43,318.4179
2029.92,165.22,121.76,124.36,215.56,391.64,271.17,371.15,173.9,503.65,309.81,287.553,2685.1817,1009.1189,5552.75,5002.27,3170.383,2717.496,641.085,484.6438,393.837,3913.815,4465.744,4212.043,3229.269,3805.479,4076.494,913.3298,831.32,1740.95,318.3929
2032.41,166.58,123.75,124.76,216.1,388.33,270.22,371.38,174.95,505.96,312.14,286.7034,2690.25,1011.5521,5534.65,5006.2,3167.333,2710.168,642.69,483.7821,396.118,3937.632,4489.946,4282.731,3233.434,3798.924,4104.589,913.5736,834.528,1744.13,321.05
1941.92,164.46,120.61,118.95,203.56,367.82,254.95,358.96,166.18,477.22,306.59,272.5062,2574.0491,959.436,5245.1,4736.83,2980.646,2536.561,614.94,460.2601,384.799,3770.223,4262.932,4185.006,3088.248,3751.414,3861.702,916.2467,830.6405,1747.51,315.7961
1912.77,163.2,119.04,116.68,200.64,357.71,251.21,357.96,163.04,469.33,304.86,268.7593,2534.899,947.7323,5159.7,4656.74,2932.069,2496.78,605.444,453.0753,375.043,3721.536,4247.351,4061.786,3043.273,3687.264,3817.133,916.2253,829.1339,1746.4,319.6437
1913.27,163.01,120.04,117,200.58,360.17,252.12,358.48,160.97,466.75,305.76,269.6449,2534.6161,943.8883,5161.83,4655.45,2930.505,2494.802,604.111,454.1096,373.489,3719.324,4260.533,4050.714,3043.975,3620.923,3841.275,916.3529,827.5228,1744.36,321.4097
1978.89,166,123.21,120.04,207.45,374.34,261.03,369.76,166.19,488.13,312.51,279.9681,2619.5499,987.5957,5356.95,4857.97,3073.364,2629.66,622.328,471.9881,381.16,3766.432,4303.893,4148.73,3144.759,3667.733,3871.339,915.4162,822.3646,1738.86,323.0331
2005.13,169.29,124.85,121.68,210.21,377.17,266.17,374.04,170.89,490.24,313.78,284.5784,2653.0103,999.3114,5434.88,4933.41,3116.159,2662.051,632.272,477.0182,378.263,3788.082,4343.204,4126.197,3183.475,3615.365,3942.218,912.8917,819.7963,1730.28,318.3792
1973.96,166.72,122.77,119.32,208.16,371.3,261.26,367.62,170.11,479.27,308.94,279.0354,2613.9421,970.8509,5325.77,4805.5,3034.638,2591.787,622.845,468.5749,376.292,3758.113,4245.594,4164.037,3137.147,3630.452,3890.265,912.9981,820.3285,1733.17,320.2069
2004.11,166.55,122.98,121.2,212.52,379.85,266.28,371.9,171.82,487.62,311.31,284.9543,2650.8348,992.13,5446.6,4908.82,3112.813,2669.645,630.185,478.6361,377.403,3753.825,4233.854,4167.054,3181.226,3677.436,3859.284,912.8833,819.746,1736.42,323.9444
2061.05,169.78,124.5,124.76,218.85,390.4,274.77,381.44,178.99,501.57,316.92,293.1985,2722.0632,1035.9277,5644.82,5146.43,3260.91,2794.456,650.279,491.8197,388.558,3827.312,4280.168,4255.572,3271.353,3683.025,3978.44,912.8405,821.5856,1732.16,324.4887
2066.37,169.74,125.73,125.24,220.68,391.39,276.97,382.8,177.67,503.21,317.58,294.364,2727.0361,1039.3466,5675.83,5159.45,3276.794,2814.588,650.813,494.2781,392.122,3851.641,4361.453,4284.003,3281.764,3733.077,3961.904,913.0031,824.2638,1739.53,328.5519
2076.78,170.98,123.68,126.79,221.25,391.57,278.84,385.31,179.83,506.52,318.5,296.1399,2739.3488,1035.2241,5708.38,5155.28,3271.262,2807.379,654.648,496.1987,399.665,3930.88,4467.869,4349.314,3300.711,3766.117,4074.489,913.1754,829.8456,1737.55,330.5607
2052.3,169.94,122.47,125.2,218.36,387.33,274.35,382.45,175.56,502.12,317.26,292.3059,2708.8092,1008.6439,5623.29,5015.73,3190.893,2745.38,645.832,490.6904,401.55,3925.485,4453.323,4363.76,3264.834,3781.329,4056.678,913.6875,830.9566,1743.2,327.5023
2000.5,167.99,121.14,122.25,213.12,377.83,265.94,373.98,168.53,489.4,313.03,284.2513,2642.2372,973.5691,5464.27,4829.57,3075.863,2649.305,627.992,479.0237,395.326,3842.931,4361.521,4280.633,3186.283,3747.573,3932.185,916.4442,830.2057,1750.9,326.7057
1985.67,167.02,119.86,122.05,211.71,376.01,262.66,374.92,165.55,483.84,311.75,283.1032,2622.5472,970.418,5426.69,4810.95,3064.804,2640.458,621.703,476.8195,382.393,3654.809,4197.2,4106.651,3160.223,3585.064,3658.3,919.4657,822.3191,1751.17,324.1094
2043.05,168.68,121.24,126.81,217.36,386.31,270.75,384.01,173.51,501.5,316.6,290.4991,2694.8005,1008.0805,5618.82,5017.75,3193.865,2749.378,641.657,490.0511,390.863,3752.017,4318.761,4226.225,3248.822,3638.145,3779.471,920.0298,824.524,1747.7,326.215
2021.42,168.53,120.54,125.61,214.78,384.79,266.7,379.7,169.56,495.38,316.02,286.5984,2668.5754,985.7808,5543.78,4912.12,3128.501,2694.697,634.166,485.1602,392.513,3767.935,4370.329,4242.021,3218.703,3654.99,3783.939,920.4503,825.329,1749.89,327.1732
1967.47,165.11,119.15,121.52,207.95,375.94,259.62,368.58,164.21,479.28,308.94,278.8636,2598.0719,960.4616,5390.96,4770.57,3034.199,2609.954,617.238,472.1423,384.317,3642.971,4220.916,4179.012,3130.08,3627.204,3586.869,921.0496,821.2125,1754.07,322.8603
1981.3,166.51,119.92,121.96,206.34,380.66,259.99,369.94,166.22,481.82,309.38,282.1356,2616.5736,967.2716,5421.94,4812.89,3060.395,2631.874,621.474,475.2402,375.833,3539.94,4128.244,3992.23,3142.643,3591.882,3451.164,921.3574,814.546,1751.37,321.1153
2000.08,167.43,121.31,122.26,209.63,385.31,264.92,373.29,167.27,483.01,309.97,285.4352,2639.0969,985.5128,5499.7,4893.04,3115.286,2682.414,627.4,480.5097,373.704,3582.934,4160.767,4007.258,3173.103,3637.416,3511.676,921.4027,813.5607,1747.57,322.0403
2027.04,168.71,121.89,123.1,212.95,391.59,269.55,376.82,169.32,489.21,313.76,290.1382,2672.9336,1003.0023,5590.69,4975.06,3171.301,2733.87,635.101,487.9873,369.11,3599.164,4189.667,3922.863,3213.832,3607.253,3577.956,921.0005,813.886,1747.71,321.0094
2062.25,170.97,122.98,125.2,216.5,398.52,274.72,380.39,173.66,499,317.77,295.2099,2720.8572,1011.6556,5670.49,5042.66,3214.074,2770.474,646.684,495.5318,373.456,3692.938,4297.384,4004.244,3268.396,3658.969,3712.799,919.9127,816.1445,1744.25,318.1927
2074.06,172.74,124.48,126.4,217.28,402.46,276.16,382.17,174,498.61,319.4,298.1549,2738.0026,1015.5025,5682.73,5049.36,3217.845,2773.3,649.624,498.2863,378.558,3714.383,4319.881,4087.815,3280.961,3727.543,3710.65,920.0084,817.6115,1745.11,316.586
2053.74,171.94,123.16,123.67,214.17,402.26,273.46,378.76,169.23,491.32,316.56,298.0362,2712.8394,994.0226,5616.81,4947.9,3163.604,2735.384,640.431,495.4094,367.982,3626.177,4191.798,3958.15,3247.892,3750.473,3574.066,920.7345,814.624,1753.14,311.0193
2050.39,174.26,123.77,123.89,212,400.84,271.52,382.1,168.81,488.29,316.98,296.2657,2711.1708,974.4337,5569.97,4869.27,3108.293,2683.305,639.372,493.3577,368.672,3669.494,4297.814,3971.946,3242.532,3687.295,3670.319,921.4762,815.1655,1751.92,312.1114
1990.2,171.26,121.22,117.4,202.46,395.68,260.64,372.23,160.47,468.86,311.39,287.3268,2635.4045,944.8896,5382.98,4681.37,2994.345,2590.016,617.815,480.7104,364.362,3621.915,4207.595,3955.858,3148.532,3704.323,3609.079,922.5183,813.9727,1757.66,309.583
1926.76,168.17,119.02,114.35,191.33,383.06,250.8,364.34,155.68,444.02,305.54,277.8938,2551.2266,918.0539,5194.76,4553.04,2899.27,2496.803,598.903,463.8991,341.37,3432.996,3944.439,3723.818,3038.2,3642.982,3385.097,928.0201,803.4334,1765.96,295.9394
1938.73,169.81,119.86,115.51,190.66,387.05,253.38,365.03,157.48,440.57,305.21,282.378,2565.9061,930.7114,5241.1,4614.66,2939.89,2532.956,603.624,466.4655,333.974,3447.193,3989.669,3688.131,3053.522,3645.37,3418.123,928.4656,799.5772,1756.99,287.6509
1983.97,171.22,121.67,117.23,196.57,392.02,259.7,370.78,164.43,456.24,310.74,288.5205,2624.3713,943.9485,5357.98,4711.58,2999.35,2582.249,618.877,475.8403,330.104,3459.127,4035.701,3622.365,3120.105,3564.569,3478.164,927.3714,796.5009,1750,288.0059
2005.19,171.65,123.12,118.01,200.59,396.38,263.88,376.19,165.1,463.12,312.73,290.817,2651.4355,963.8186,5432.05,4803.81,3065.2,2644.999,625.515,481.5281,346.388,3617.94,4238.199,3819.817,3159.027,3647.588,3685.527,925.1237,798.516,1743.45,295.6732
1964.2,170.08,122.35,115.04,191.58,390.81,257.52,369.7,160.3,449.2,307.3,286.0209,2601.686,924.4404,5277.06,4611.9,2939.594,2533.943,611.514,471.4463,345.498,3589.38,4166.635,3796.244,3092.365,3705.969,3641.939,923.262,796.172,1744.96,287.9461
1980.23,172.68,123.37,116.86,191.62,389.25,261.21,372.47,164.85,455.47,310.33,283.5775,2623.5727,939.7365,5306.89,4724.12,2988.573,2557.073,620.698,471.6362,346.833,3609.238,4156.57,3758.643,3113.785,3721.187,3702.207,922.5388,794.513,1747.99,289.4004
1930.79,170.77,122.01,113.25,184.55,378.19,252.62,367.73,159.05,442.79,306.71,275.5344,2560.3291,920.7671,5158.61,4592.27,2904.547,2484.655,605.174,459.6366,341.396,3536.13,4075.247,3704.448,3039.081,3704.162,3580.917,922.6228,788.1234,1750.19,281.8526
1875.95,166.81,119.8,108.47,179.78,369.66,245.04,356.1,151.85,428.25,302.2,267.5813,2492.1297,868.9032,4953.38,4348.43,2748.303,2349.279,585.237,446.7476,330.54,3452.187,4006.844,3563.162,2947.927,3654.681,3491.327,922.7813,780.8399,1758.32,282.0467
1918.39,166.04,120.46,112.5,186.35,377.55,251.36,359.6,158.08,441.75,304.32,275.8948,2544.3815,930.2075,5109.09,4633.78,2924.944,2497.114,599.963,456.9543,322.388,3369.632,3886.413,3459.78,3003.853,3597.507,3403.889,922.1982,769.677,1754.71,278.1362
1953.67,166.09,120.1,111.89,194.14,386.46,256.87,365.39,159.98,456.5,304.96,280.9618,2590.8922,936.5077,5213.53,4679.74,2967.949,2545.787,611.171,465.6971,324.455,3445.058,4014.346,3536.951,3064.889,3542.74,3518.503,917.2567,771.0109,1747.86,282.2549
1989.61,168.77,120.77,114.86,199.04,392.99,262.39,369.29,165.14,463.77,308.08,287.2402,2635.4219,953.0866,5342.93,4790.97,3039.07,2607.284,623.945,474.0593,335.139,3556.317,4149.958,3700.702,3126.292,3606.29,3641.098,913.8189,778.3695,1744.03,287.0587
1973.42,169.47,120.36,111.69,196,390.91,261.17,368.81,159.08,458.1,309.86,286.7378,2617.1003,927.3183,5268.51,4651.02,2959.766,2547.312,616.623,471.0697,342.828,3602.627,4223.462,3840.506,3101.499,3627.186,3684.647,912.9417,782.9874,1739.38,285.0903
2040.76,172.88,122.93,117.49,204.16,404.3,270.67,378.06,167.26,478.54,314.68,296.8362,2705.2652,965.1453,5456.51,4856.91,3089.178,2657.322,638.114,486.9445,348.566,3673.325,4314.447,3912.584,3198.708,3628.604,3808.316,912.9417,785.0971,1739.38,290.1287
2041.9,171.05,121.68,115.33,204.5,406.86,271.64,376.71,167.15,478.77,313.92,297.7073,2706.9621,974.6824,5458.74,4885.22,3107.689,2673.675,637,488.3193,352.9,3689.107,4297.582,3941.316,3205.82,3697.942,3792.737,913.2066,790.8476,1737.03,293.3197
2062.22,170.81,122.85,117.35,206.5,409.03,275.12,377.37,171.61,482.46,316.51,300.8589,2732.9742,994.3542,5523.14,4975.59,3159.566,2713.54,645.02,492.2105,358.229,3759.224,4379.013,4010.466,3242.24,3658.026,3918.586,911.9839,799.7254,1734.22,293.6452
2056.26,170.85,123.63,116.12,205.43,413.1,272.66,377.14,167.53,480.97,316.15,300.3368,2724.6073,993.2788,5520.15,4951.1,3152.547,2714.768,640.95,492.9873,361.071,3726.651,4335.476,4032.435,3228.805,3712.445,3836.13,913.3738,801.9971,1739.54,292.6372
2091.99,172.32,124.32,119.17,210.67,421.88,277.55,380.46,169.9,498.17,318.45,305.5225,2772.5883,1010.9624,5615.95,5039.19,3214.115,2772.432,650.744,502.7112,363.025,3770.283,4405.438,4059.448,3288.939,3641.608,3922.032,913.0341,806.6504,1736.33,297.9522
2051.54,171.87,123.43,116.02,204.14,414.4,270.09,374.04,164.22,489.74,315.53,299.6422,2720.0757,975.934,5490.44,4867.64,3106.518,2681.163,637.188,493.1222,365.364,3753.157,4376.242,4102.719,3225.357,3737.088,3840.627,914.3832,809.2443,1741.56,295.8347
2093.43,173.08,124.45,120.28,209.1,418.61,277.97,376.99,172.38,504.5,317.95,305.1291,2773.533,1006.1794,5618.47,5035.63,3200.074,2750.378,653.648,500.9128,359.195,3711.328,4316.949,3980.221,3287.56,3681.388,3811.294,917.0568,808.3629,1741.69,295.2918
2067.28,173.26,123.74,118.49,202.87,409.38,274.57,375.75,169.43,499.85,316.84,300.7191,2739.3223,983.129,5538.93,4942.15,3132.658,2685.642,647.143,493.0443,362.234,3745.558,4403.251,4041.068,3246.543,3681.115,3857.423,917.1511,814.1995,1742.89,291.3648
2076.75,174.25,123.59,119.37,204.79,407.36,276.3,376.06,172.49,503.17,318.35,302.0549,2750.765,982.7411,5567.4,4963.31,3141.932,2690.077,651.932,493.8232,352.452,3676.294,4309.95,3944.221,3256.264,3649.673,3768.935,917.7026,814.5469,1742.19,288.3772
2115.86,177.12,124.6,123.47,210.01,412.79,281.62,383.09,176.57,512.36,323.3,310.5193,2799.2593,1001.3909,5693.7,5076.81,3214.209,2752.322,664.751,502.9899,357.252,3780.22,4466.41,3985.191,3319.519,3677.353,3928.217,917.6041,820.5685,1741.35,291.3965
2143.13,176.39,123.51,126.37,214.91,420.8,286.47,388.42,180.42,518.25,321.48,314.8741,2830.5218,1029.7802,5825.57,5232.65,3320.709,2850.182,673.32,511.2721,368.646,3840.423,4517.051,4124.915,3367.389,3734.045,3972.217,917.6947,824.5422,1739.71,297.1436
2100.17,174.18,121.33,124.2,209.51,413.6,280.73,380.76,174.87,507.86,317.81,307.8351,2776.3829,998.7251,5689.26,5071.44,3219.816,2764.788,659.315,501.0513,370.94,3817.389,4503.594,4122.411,3300.516,3714.089,3945.633,918.1069,828.4037,1748.57,298.9803
2122.32,175.33,122.65,125.7,213.56,415.32,282.75,386.24,178.28,519.27,320.65,306.7424,2805.4673,1022.2339,5754.12,5165.3,3280.837,2818.393,668.547,504.836,372.918,3806.557,4510.006,4097.777,3334.053,3697.696,3920.121,918.9601,829.1486,1744.46,295.9937
2195.22,179.06,125.74,131.71,224.92,428.31,295.18,394.82,189.27,539.32,324.67,314.8675,2897.6992,1075.3417,5978.19,5438.78,3454.019,2966.723,693.733,520.8392,385.914,3998.468,4681.427,4311.478,3450.878,3791.639,4198.282,916.4874,841.1443,1736.32,303.2756
2196.13,177.93,126.31,132.54,226.53,429.52,295.1,395.98,188.86,541.85,324.03,312.8149,2899.2919,1068.7201,5977.66,5395.87,3434.131,2955.886,693.164,521.6377,392.26,4018.675,4696.92,4357.484,3454.6,3843.748,4195.963,916.727,844.5231,1743.95,303.3137
2141.81,176.78,124.16,131.06,217.03,421.55,287.77,388.33,181.58,517.85,319.89,308.0648,2828.2784,1043.5526,5829.88,5254.04,3344.174,2878.719,674.461,510.0768,386.616,3880.03,4566.538,4262.739,3370.13,3695.024,4015.235,919.1852,841.2463,1752.07,300.5066
